variable_id,variable,pooling,rank,feature_id,train_effect,val_effect,test_effect,val_same_direction,test_same_direction,p_unadjusted,p_maxT,train_fwer_significant,holdout_direction_survival,full_survival
9,analytic_vs_synthetic_encoding,mean,5,8003,-0.6215905547142029,-0.8268382549285889,-0.4703209102153778,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
9,analytic_vs_synthetic_encoding,mean,6,5340,-0.6104789972305298,0.11685194075107574,-0.5445464253425598,False,True,0.0004997501249375312,0.0004997501249375312,True,False,False
9,analytic_vs_synthetic_encoding,mean,7,5530,0.6020076274871826,0.6641157269477844,0.6730853319168091,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
9,analytic_vs_synthetic_encoding,mean,8,8182,-0.5877102017402649,-0.8171646595001221,-0.6956945061683655,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
9,analytic_vs_synthetic_encoding,mean,9,8628,0.5831553339958191,0.39328479766845703,0.6100484728813171,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
9,analytic_vs_synthetic_encoding,mean,10,5019,-0.5794693827629089,0.0,-0.5913963317871094,False,True,0.0004997501249375312,0.0004997501249375312,True,False,False
9,analytic_vs_synthetic_encoding,mean,11,260,0.574168860912323,0.010440004989504814,0.5945307612419128,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
9,analytic_vs_synthetic_encoding,mean,12,8415,-0.5694247484207153,0.14419803023338318,-0.4888516962528229,False,True,0.0004997501249375312,0.0004997501249375312,True,False,False
9,analytic_vs_synthetic_encoding,mean,13,11159,-0.5681347250938416,0.0,-0.5652773976325989,False,True,0.0004997501249375312,0.0004997501249375312,True,False,False
9,analytic_vs_synthetic_encoding,mean,14,8006,-0.5553929805755615,-0.20719434320926666,-0.545711100101471,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
9,analytic_vs_synthetic_encoding,mean,15,6379,-0.5538341403007507,-0.15632931888103485,-0.5090969800949097,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
9,analytic_vs_synthetic_encoding,mean,16,722,-0.5537453293800354,0.34114694595336914,-0.5955209732055664,False,True,0.0004997501249375312,0.0004997501249375312,True,False,False
9,analytic_vs_synthetic_encoding,mean,17,14168,-0.5292803049087524,-0.9212923645973206,-0.777061939239502,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
9,analytic_vs_synthetic_encoding,mean,18,14404,-0.5103601813316345,-0.8987991213798523,-0.6208497881889343,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
9,analytic_vs_synthetic_encoding,mean,19,2375,0.5074554085731506,0.7676149010658264,0.4499402344226837,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
9,analytic_vs_synthetic_encoding,mean,20,8961,-0.5071936845779419,0.3045460283756256,-0.4030214846134186,False,True,0.0004997501249375312,0.0004997501249375312,True,False,False
9,analytic_vs_synthetic_encoding,mean,21,144,-0.5066977739334106,-0.7284011840820312,-0.5703283548355103,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
9,analytic_vs_synthetic_encoding,mean,22,10578,-0.5058714747428894,-0.1414213627576828,-0.3853284418582916,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
9,analytic_vs_synthetic_encoding,mean,23,10739,-0.5034800171852112,0.3036915063858032,-0.008493438363075256,False,True,0.0004997501249375312,0.0004997501249375312,True,False,False
9,analytic_vs_synthetic_encoding,mean,24,6579,-0.5021765828132629,-0.5613006949424744,-0.4795279800891876,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
9,analytic_vs_synthetic_encoding,mean,25,16228,-0.4976961016654968,-0.8114581108093262,-0.6193391680717468,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
9,analytic_vs_synthetic_encoding,final,1,8182,-0.6535886526107788,-0.9328746795654297,-0.7918843030929565,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
9,analytic_vs_synthetic_encoding,final,2,164,-0.5822573900222778,-0.6859514713287354,-0.537061870098114,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
9,analytic_vs_synthetic_encoding,final,3,5219,-0.5131401419639587,-0.8075577020645142,-0.7577904462814331,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
9,analytic_vs_synthetic_encoding,final,4,8006,0.5046581029891968,0.0,0.6038606762886047,False,True,0.0004997501249375312,0.0004997501249375312,True,False,False
9,analytic_vs_synthetic_encoding,final,5,1838,0.4817878007888794,0.5967601537704468,0.45280078053474426,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
9,analytic_vs_synthetic_encoding,final,6,9465,-0.4543952941894531,-0.883650541305542,-0.5326082110404968,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
9,analytic_vs_synthetic_encoding,final,7,4253,0.4455001950263977,0.20508557558059692,0.13777890801429749,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
9,analytic_vs_synthetic_encoding,final,8,7912,-0.4269840121269226,-0.722283124923706,-0.5185655355453491,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
9,analytic_vs_synthetic_encoding,final,9,13033,0.38940495252609253,-0.7186707258224487,-0.24118539690971375,False,False,0.0004997501249375312,0.0004997501249375312,True,False,False
9,analytic_vs_synthetic_encoding,final,10,1633,0.3874381482601166,0.0,0.554225742816925,False,True,0.0004997501249375312,0.0004997501249375312,True,False,False
9,analytic_vs_synthetic_encoding,final,11,2734,0.36526671051979065,0.6097004413604736,0.30560287833213806,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
9,analytic_vs_synthetic_encoding,final,12,4441,-0.362621933221817,-0.10637592524290085,-0.05383527651429176,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
9,analytic_vs_synthetic_encoding,final,13,9531,0.3535534143447876,0.6943829655647278,0.5240466594696045,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
9,analytic_vs_synthetic_encoding,final,14,6047,-0.35094568133354187,-0.75993812084198,-0.5286041498184204,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
9,analytic_vs_synthetic_encoding,final,15,8003,-0.33214157819747925,0.1875378042459488,0.0030283075757324696,False,False,0.0004997501249375312,0.0004997501249375312,True,False,False
9,analytic_vs_synthetic_encoding,final,16,9565,0.3245815634727478,0.43757954239845276,0.27153193950653076,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
9,analytic_vs_synthetic_encoding,final,17,6102,0.31571778655052185,0.7723817825317383,0.6020298004150391,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
9,analytic_vs_synthetic_encoding,final,18,2084,-0.3155164420604706,0.5860998034477234,0.282355397939682,False,False,0.0004997501249375312,0.0004997501249375312,True,False,False
9,analytic_vs_synthetic_encoding,final,19,13627,-0.2902340888977051,-0.1664489507675171,-0.05804342404007912,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
9,analytic_vs_synthetic_encoding,final,20,7700,-0.28910955786705017,0.03269673511385918,-0.04197101294994354,False,True,0.0004997501249375312,0.0004997501249375312,True,False,False
9,analytic_vs_synthetic_encoding,final,21,471,0.28899407386779785,-0.3030412793159485,-0.036801811307668686,False,False,0.0004997501249375312,0.0004997501249375312,True,False,False
9,analytic_vs_synthetic_encoding,final,22,2993,-0.28638553619384766,0.32542529702186584,0.18400411307811737,False,False,0.0004997501249375312,0.0004997501249375312,True,False,False
9,analytic_vs_synthetic_encoding,final,23,10074,-0.28206875920295715,0.06235158443450928,-0.3859364688396454,False,True,0.0004997501249375312,0.0004997501249375312,True,False,False
9,analytic_vs_synthetic_encoding,final,24,4923,-0.2737053632736206,0.05803084373474121,-0.2650207579135895,False,True,0.0004997501249375312,0.0004997501249375312,True,False,False
9,analytic_vs_synthetic_encoding,final,25,10739,-0.2641199827194214,0.0,0.0,False,False,0.0004997501249375312,0.0004997501249375312,True,False,False
10,morphological_segmentation_type,mean,1,8511,0.8612515330314636,0.00969118531793356,0.593647301197052,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,mean,2,5322,0.8269336819648743,0.4413929283618927,0.8364428281784058,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,mean,3,2734,-0.8092123866081238,-0.3590652048587799,-0.6757271885871887,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,mean,4,8003,0.8029488921165466,0.8538604378700256,0.6111909747123718,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,mean,5,16361,-0.7973324060440063,-0.5562032461166382,-0.4429619610309601,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,mean,6,13191,0.7870544791221619,0.28440597653388977,0.55202317237854,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,mean,7,13847,0.7808481454849243,0.7537801265716553,0.5581081509590149,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,mean,8,15396,0.7805987596511841,-0.06209151819348335,0.5027804374694824,False,True,0.0004997501249375312,0.0004997501249375312,True,False,False
10,morphological_segmentation_type,mean,9,6166,-0.7755138278007507,-0.5117199420928955,-0.10691113024950027,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,mean,10,11021,0.7754908204078674,0.420704185962677,0.7882735133171082,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,mean,11,1452,0.7715755105018616,0.5982030630111694,0.5691982507705688,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,mean,12,14048,0.7550238966941833,0.05164111405611038,0.6887035965919495,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,mean,13,12284,-0.7442242503166199,-0.5257745981216431,0.0821286290884018,True,False,0.0004997501249375312,0.0004997501249375312,True,False,False
10,morphological_segmentation_type,mean,14,4708,0.733640193939209,0.41943445801734924,0.7213701009750366,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,mean,15,8119,-0.7315304279327393,-0.6426119208335876,-0.02884129248559475,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,mean,16,15843,0.7314246892929077,0.3352487087249756,0.703966498374939,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,mean,17,16216,0.7298997640609741,0.056061577051877975,0.6087402701377869,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,mean,18,14319,-0.7168538570404053,-0.45459768176078796,-0.4042252004146576,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,mean,19,2400,-0.7108690142631531,-0.6042383313179016,-0.4137054979801178,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,mean,20,6125,-0.7077662348747253,-0.5309546589851379,-0.45586657524108887,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,mean,21,156,-0.7074733972549438,-0.37857910990715027,-0.2630229890346527,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,mean,22,14791,0.7065049409866333,0.4152073562145233,0.6784707307815552,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,mean,23,15482,-0.7027497291564941,-0.44444093108177185,-0.409238338470459,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,mean,24,13263,-0.7002062797546387,0.2932475209236145,-0.3435075879096985,False,True,0.0004997501249375312,0.0004997501249375312,True,False,False
10,morphological_segmentation_type,mean,25,10494,0.6997026205062866,0.04980307072401047,0.44870010018348694,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,final,1,14795,0.8072977662086487,0.6297861933708191,0.6836231350898743,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,final,2,11611,-0.80646812915802,-0.8419868350028992,-0.5651749968528748,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,final,3,15659,0.7597099542617798,0.030550641939044,0.8568451404571533,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,final,4,12897,-0.7181017994880676,-0.5772026181221008,-0.5412886142730713,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,final,5,14004,0.7046868801116943,0.6344268321990967,0.15652889013290405,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,final,6,2084,-0.6610608100891113,-0.5384494066238403,-0.3158963620662689,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,final,7,8686,-0.655301034450531,-0.06616269797086716,-0.05684683099389076,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,final,8,11776,0.6418452858924866,0.6382569074630737,0.3362715244293213,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,final,9,9465,0.6208080053329468,0.5695231556892395,0.5846961736679077,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,final,10,9083,-0.6157402992248535,-0.4151837229728699,-0.16187292337417603,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,final,11,2734,-0.6107304096221924,-0.3854750990867615,-0.5925999879837036,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,final,12,2195,0.6047611236572266,-0.24681004881858826,0.14245744049549103,False,True,0.0004997501249375312,0.0004997501249375312,True,False,False
10,morphological_segmentation_type,final,13,13033,0.6000182628631592,0.6271498799324036,0.40326523780822754,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,final,14,6119,0.5953238010406494,-0.012920048087835312,0.4151138365268707,False,True,0.0004997501249375312,0.0004997501249375312,True,False,False
10,morphological_segmentation_type,final,15,11367,-0.5903974771499634,-0.007160423789173365,-0.1331377774477005,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,final,16,2993,-0.5858083963394165,-0.42361506819725037,-0.29164937138557434,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,final,17,105,-0.5813518762588501,-0.5172512531280518,0.059390418231487274,True,False,0.0004997501249375312,0.0004997501249375312,True,False,False
10,morphological_segmentation_type,final,18,7912,0.5780835151672363,0.2628917992115021,0.4046204686164856,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,final,19,7799,-0.5689817667007446,-0.19392675161361694,-0.301697313785553,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,final,20,6102,-0.5618863105773926,-0.5678191781044006,-0.5900377035140991,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,final,21,9531,0.560580849647522,-0.4862450659275055,-0.33773303031921387,False,False,0.0004997501249375312,0.0004997501249375312,True,False,False
10,morphological_segmentation_type,final,22,661,0.5581508874893188,0.5460509657859802,0.2679145336151123,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,final,23,4806,-0.5438703894615173,-0.43926993012428284,-0.46122080087661743,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
10,morphological_segmentation_type,final,24,6858,-0.5376608967781067,-0.30130118131637573,0.24839313328266144,True,False,0.0004997501249375312,0.0004997501249375312,True,False,False
10,morphological_segmentation_type,final,25,7918,0.5207850933074951,0.3738500773906708,0.5670523643493652,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
11,agreement_indexing_density,mean,1,13837,0.9742085933685303,0.9890480041503906,0.7049903869628906,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
11,agreement_indexing_density,mean,2,2258,0.9070153832435608,0.8764421939849854,0.6881479024887085,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
11,agreement_indexing_density,mean,3,8113,0.8845422267913818,0.8835543990135193,0.7019929885864258,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
11,agreement_indexing_density,mean,4,13304,0.8797192573547363,0.9469624161720276,0.5467231869697571,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
11,agreement_indexing_density,mean,5,8003,0.8794295191764832,0.9315000176429749,0.13496439158916473,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
11,agreement_indexing_density,mean,6,14043,-0.8789437413215637,-0.8627191781997681,-0.6704609990119934,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
11,agreement_indexing_density,mean,7,661,0.8662567734718323,0.8396133780479431,0.6206859350204468,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
11,agreement_indexing_density,mean,8,9331,-0.8517549633979797,-0.9042547345161438,-0.4828293025493622,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
11,agreement_indexing_density,mean,9,8911,0.834149181842804,0.790851354598999,0.6555906534194946,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
11,agreement_indexing_density,mean,10,9622,-0.8325275182723999,-0.8342122435569763,-0.26801207661628723,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
11,agreement_indexing_density,mean,11,758,0.8260605335235596,0.8179236054420471,0.6730161905288696,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
11,agreement_indexing_density,mean,12,7038,-0.821173906326294,-0.7502883672714233,-0.3710203766822815,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
11,agreement_indexing_density,mean,13,6102,-0.8168147206306458,-0.836800217628479,-0.359516441822052,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
11,agreement_indexing_density,mean,14,11003,-0.8147552609443665,-0.7437863945960999,-0.422166645526886,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
11,agreement_indexing_density,mean,15,12064,-0.8147293925285339,-0.7437407374382019,-0.41954320669174194,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
11,agreement_indexing_density,mean,16,4617,-0.8147180080413818,-0.7439464330673218,-0.40121030807495117,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
11,agreement_indexing_density,mean,17,7097,-0.8145487904548645,-0.7441303133964539,-0.4972573220729828,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
11,agreement_indexing_density,mean,18,14174,-0.8144800662994385,-0.7439789772033691,-0.38133785128593445,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
11,agreement_indexing_density,mean,19,7896,-0.8143921494483948,-0.7440460920333862,-0.42504921555519104,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
11,agreement_indexing_density,mean,20,1426,-0.8143451809883118,-0.7439182996749878,-0.3569904565811157,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
11,agreement_indexing_density,mean,21,2178,-0.8142792582511902,-0.744016706943512,-0.3742358982563019,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
11,agreement_indexing_density,mean,22,9256,-0.8142683506011963,-0.7439286708831787,-0.4124593734741211,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
11,agreement_indexing_density,mean,23,12851,-0.814268171787262,-0.7439531683921814,-0.37491026520729065,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
11,agreement_indexing_density,mean,24,8745,-0.814176082611084,-0.7437427043914795,-0.3347051739692688,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
11,agreement_indexing_density,mean,25,10935,-0.8141450881958008,-0.7436655759811401,-0.44164949655532837,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
11,agreement_indexing_density,final,1,8003,0.8795605897903442,0.8985247015953064,0.3101375102996826,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
11,agreement_indexing_density,final,2,15659,0.8661643862724304,0.938971757888794,0.3740214705467224,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
11,agreement_indexing_density,final,3,8113,0.8603767156600952,0.6696402430534363,0.7119486331939697,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
11,agreement_indexing_density,final,4,9622,-0.8023116588592529,-0.7998523116111755,-0.2089555710554123,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
11,agreement_indexing_density,final,5,2734,-0.7406318783760071,-0.7509425282478333,0.056645967066287994,True,False,0.0004997501249375312,0.0004997501249375312,True,False,False
11,agreement_indexing_density,final,6,15059,-0.7328200340270996,-0.12990599870681763,0.0275892186909914,True,False,0.0004997501249375312,0.0004997501249375312,True,False,False
11,agreement_indexing_density,final,7,6051,-0.7173817753791809,-0.2934132218360901,-0.133468359708786,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
11,agreement_indexing_density,final,8,4549,-0.6962843537330627,-0.32542574405670166,0.12171702086925507,True,False,0.0004997501249375312,0.0004997501249375312,True,False,False
11,agreement_indexing_density,final,9,4441,0.6898773908615112,0.5957528352737427,-0.024537794291973114,True,False,0.0004997501249375312,0.0004997501249375312,True,False,False
11,agreement_indexing_density,final,10,12897,-0.6835450530052185,-0.4464765191078186,-0.12865500152111053,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
11,agreement_indexing_density,final,11,1828,0.6734252572059631,0.6690458655357361,0.5248116254806519,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
11,agreement_indexing_density,final,12,5697,0.6702550053596497,0.36416536569595337,0.251240074634552,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True
